OBJECTID,GEOID10,CTBG10,CENSUS_TRACT,AreaSqMil,CDP_NAME,CITYNAME,COMMNAME,Can_A,Grass_A,Soil_A,Water_A,Build_A,Road_A,Paved_A,Shrub_A,Perv_A,Imperv_A,Total_A,Can_P,Grass_P,Soil_P,Water_P,Build_P,Road_P,Paved_P,Shrub_P,Perv_P,Imperv_P,layer
"5,965",60375344041,5344041,534404,0.0848,Cudahy,Cudahy,City of Cudahy,"274,851.56","273,445.31","10,631.25",0,"677,995.31","298,040.63","830,446.88",0,"558,928.13","1,806,482.81","2,365,410.94",11.61961155,11.56016099,0.449446218,0,28.6628975,12.59995125,35.10793249,0,23.62921876,76.37078124,la_county_urban_2010_blockgroups
"5,966",60375325002,5325002,532500,0.0951,Huntington Park,Huntington Park,City of Huntington Park,"292,865.63","162,337.50","1,153.13",0,"818,718.75","499,626.56","876,431.25",0,"456,356.25","2,194,776.56","2,651,132.81",11.04681077,6.123325819,0.043495558,0,30.88184591,18.84577642,33.05874552,0,17.21363214,82.78636786,la_county_urban_2010_blockgroups
"5,967",60375325001,5325001,532500,0.1326,Huntington Park,Huntington Park,City of Huntington Park,"157,978.13","61,762.50","40,035.94",0,"1,378,687.50","822,417.19","1,235,320.31",0,"259,776.56","3,436,425","3,696,201.56",4.274066831,1.670972185,1.083164347,0,37.3001168,22.25033385,33.42134598,0,7.028203362,92.97179664,la_county_urban_2010_blockgroups
"5,968",60375402011,5402011,540201,0.0491,Lynwood,Lynwood,City of Lynwood,"160,368.75","27,084.38",0,0,"411,060.94","321,384.38","448,115.63",0,"187,453.13","1,180,560.94","1,368,014.06",11.72274134,1.979831622,0,0,30.04800526,23.49276837,32.75665341,0,13.70257296,86.29742704,la_county_urban_2010_blockgroups
"5,969",60375405011,5405011,540501,0.0788,Lynwood,Lynwood,City of Lynwood,"340,790.63","363,192.19","7,003.13",0,"340,031.25","722,278.13","422,142.19",0,"710,985.94","1,484,451.56","2,195,437.50",15.52267487,16.54304381,0.318985396,0,15.48808609,32.89905201,19.22815783,0,32.38470407,67.61529593,la_county_urban_2010_blockgroups
"5,970",60375402021,5402021,540202,0.065,Lynwood,Lynwood,City of Lynwood,"206,310.94","149,048.44","2,756.25",0,"597,318.75","235,237.50","620,142.19",0,"358,115.63","1,452,698.44","1,810,814.06",11.39327012,8.231018335,0.152210548,0,32.98620009,12.99070428,34.24659662,0,19.776499,80.223501,la_county_urban_2010_blockgroups
"5,971",60375405021,5405021,540502,0.0965,Lynwood,Lynwood,City of Lynwood,"427,120.31","343,462.50","7,889.06",0,"748,546.88","407,643.75","754,368.75",0,"778,471.88","1,910,559.38","2,689,031.25",15.88379877,12.77272252,0.293379354,0,27.83704633,15.15950214,28.05355088,0,28.94990064,71.05009936,la_county_urban_2010_blockgroups
"5,972",60375327001,5327001,532700,0.0979,Florence-Graham,Unincorporated,LA County - Florence/Firestone,"232,200","179,085.94","115,734.38",0,"565,382.81","599,329.69","1,038,135.94",0,"527,020.31","2,202,848.44","2,729,868.75",8.505903443,6.560239847,4.239558221,0,20.71098885,21.95452391,38.02878572,0,19.30570151,80.69429849,la_county_urban_2010_blockgroups
"5,973",60375412004,5412004,541200,0.1184,Willowbrook,Unincorporated,LA County - Willowbrook,"298,265.63","398,714.06","111,726.56",0,"906,018.75","521,564.06","1,064,559.38",0,"808,706.25","2,492,142.19","3,300,848.44",9.036029089,12.07913874,3.384783174,0,27.44805668,15.80090914,32.25108317,0,24.49995101,75.50004899,la_county_urban_2010_blockgroups
"5,974",60375409023,5409023,540902,0.1675,Willowbrook,Unincorporated,LA County - Willowbrook,"527,709.38","1,057,598.44","285,904.69",0,"1,129,050","780,890.63","889,776.56",0,"1,871,212.50","2,799,717.19","4,670,929.69",11.2977375,22.64213996,6.120937514,0,24.17184748,16.71809848,19.04923906,0,40.06081498,59.93918502,la_county_urban_2010_blockgroups
"5,975",60375409011,5409011,540901,0.1148,Willowbrook,Unincorporated,LA County - Willowbrook,"426,178.13","593,915.63","185,428.13",0,"675,028.13","465,314.06","852,778.13",0,"1,205,521.88","1,993,120.31","3,198,642.19",13.32371988,18.56774188,5.797088706,0,21.1035835,14.54723708,26.66062895,0,37.68855046,62.31144954,la_county_urban_2010_blockgroups
"5,976",60375408003,5408003,540800,0.0909,Willowbrook,Unincorporated,LA County - Willowbrook,"354,501.56","690,721.88","134,325",0,"488,221.88","393,693.75","471,150",0,"1,179,548.44","1,353,065.63","2,532,614.06",13.99745693,27.27308062,5.303808503,0,19.27738941,15.54495633,18.60330822,0,46.57434605,53.42565395,la_county_urban_2010_blockgroups
"5,977",60375409013,5409013,540901,0.1156,Willowbrook,Unincorporated,LA County - Willowbrook,"385,987.50","838,701.56","133,382.81",0,"705,712.50","621,210.94","537,300",0,"1,358,071.88","1,864,223.44","3,222,295.31",11.9786507,26.02807878,4.139372701,0,21.90092563,19.27852283,16.67444936,0,42.14610218,57.85389782,la_county_urban_2010_blockgroups
"5,978",60375413002,5413002,541300,0.0441,Compton,Compton,City of Compton,"192,937.50","286,115.63","32,779.69",0,"266,976.56","273,346.88","177,187.50",0,"511,832.81","717,510.94","1,229,343.75",15.69434912,23.27385038,2.666437886,0,21.7169984,22.23518646,14.41317776,0,41.63463738,58.36536262,la_county_urban_2010_blockgroups
"5,979",60375408001,5408001,540800,0.0853,Willowbrook,Unincorporated,LA County - Willowbrook,"313,368.75","719,029.69","158,610.94",0,"493,031.25","363,135.94","330,131.25",0,"1,191,009.38","1,186,298.44","2,377,307.81",13.18166492,30.2455443,6.671872135,0,20.73905817,15.27509124,13.88676924,0,50.09908135,49.90091865,la_county_urban_2010_blockgroups
"5,980",60375408002,5408002,540800,0.0903,Willowbrook,Unincorporated,LA County - Willowbrook,"335,081.25","625,964.06","208,082.81",0,"527,048.44","305,184.38","518,020.31",0,"1,169,128.13","1,350,253.13","2,519,381.25",13.30014066,24.84594432,8.259282413,0,20.91975708,12.11346536,20.56141017,0,46.40536739,53.59463261,la_county_urban_2010_blockgroups
"5,981",60375408004,5408004,540800,0.288,Willowbrook,Unincorporated,LA County - Willowbrook,"1,286,620.31","2,734,382.81","739,800","533,475","610,635.94","815,920.31","1,306,701.56",0,"5,294,278.13","2,733,257.81","8,027,535.94",16.02758708,34.06254215,9.215779359,6.645563522,7.606766787,10.16401943,16.27774167,0,65.95147211,34.04852789,la_county_urban_2010_blockgroups
"5,982",60375407001,5407001,540700,0.1091,Willowbrook,Unincorporated,LA County - Willowbrook,"412,214.06","634,345.31","237,093.75",0,"432,492.19","642,403.13","682,579.69",0,"1,283,653.13","1,757,475","3,041,128.13",13.55464307,20.85888152,7.796243376,0,14.22143921,21.12384282,22.44495001,0,42.20976796,57.79023204,la_county_urban_2010_blockgroups
"5,983",60375407002,5407002,540700,0.2778,Willowbrook,Unincorporated,LA County - Willowbrook,"989,479.69","1,442,517.19","362,418.75",0,"1,522,659.38","1,547,648.44","1,881,140.63",0,"2,794,415.63","4,951,448.44","7,745,864.06",12.77429709,18.62306356,4.678867936,0,19.65770846,19.98032014,24.28574281,0,36.07622858,63.92377142,la_county_urban_2010_blockgroups
"5,984",60375409012,5409012,540901,0.116,Willowbrook,Unincorporated,LA County - Willowbrook,"423,928.13","740,039.06","192,248.44",0,"704,756.25","500,920.31","671,442.19",0,"1,356,215.63","1,877,118.75","3,233,334.38",13.1111749,22.88779868,5.945826048,0,21.79657803,15.49237581,20.76624653,0,41.94479963,58.05520037,la_county_urban_2010_blockgroups
"5,985",60375432011,5432011,543201,0.121,Compton,Compton,City of Compton,"413,648.44","920,545.31","107,606.25",0,"713,250","548,100","669,164.06",0,"1,441,800","1,930,514.06","3,372,314.06",12.2660117,27.29714064,3.190872736,0,21.15016534,16.25293463,19.84287495,0,42.75402508,57.24597492,la_county_urban_2010_blockgroups
"5,986",60375411001,5411001,541100,0.0983,West Rancho Dominguez,Unincorporated,LA County - Rosewood/West Rancho Dominguez,"276,342.19","624,079.69","189,970.31",0,"620,085.94","546,989.06","482,301.56",0,"1,090,392.19","1,649,376.56","2,739,768.75",10.08633256,22.77855339,6.933808282,0,22.63278379,19.96478946,17.60373252,0,39.79869423,60.20130577,la_county_urban_2010_blockgroups
"5,987",60375420001,5420001,542000,0.1207,Compton,Compton,City of Compton,"571,232.81","477,464.06","210,909.38",0,"783,000","428,076.56","894,051.56",0,"1,259,606.25","2,105,128.13","3,364,734.38",16.97705521,14.19024533,6.268232541,0,23.27078196,12.72244744,26.57123751,0,37.43553308,62.56446692,la_county_urban_2010_blockgroups
"5,988",60376008011,6008011,600801,0.0898,Inglewood,Inglewood,City of Inglewood,"412,537.50","620,957.81","46,406.25",0,"611,282.81","338,329.69","475,396.88",0,"1,079,901.56","1,425,009.38","2,504,910.94",16.46914842,24.7896164,1.852610778,0,24.40337512,13.50665536,18.97859392,0,43.11137559,56.88862441,la_county_urban_2010_blockgroups
"5,989",60376022005,6022005,602200,0.094,Hawthorne,Hawthorne,City of Hawthorne,"246,853.13","447,004.69","14,160.94",0,"948,023.44","352,800","611,381.25",0,"708,018.75","1,912,204.69","2,620,223.44",9.421071557,17.05979273,0.540447708,0,36.1810151,13.46450058,23.33317233,0,27.02131199,72.97868801,la_county_urban_2010_blockgroups
"5,990",60376021041,6021041,602104,0.1309,Hawthorne,Hawthorne,City of Hawthorne,"323,929.69","507,093.75","47,995.31",0,"1,085,864.06","802,392.19","882,815.63",0,"879,018.75","2,771,071.88","3,650,090.63",8.874565614,13.89263452,1.314907421,0,29.74896171,21.9828018,24.18612894,0,24.08210755,75.91789245,la_county_urban_2010_blockgroups
"5,991",60376019002,6019002,601900,0.129,Inglewood,Inglewood,City of Inglewood,"430,143.75","389,503.13","549,998.44",0,"897,525","377,535.94","951,792.19",0,"1,369,645.31","2,226,853.13","3,596,498.44",11.96007054,10.83006518,15.29260883,0,24.95552315,10.49731966,26.46441265,0,38.08274454,61.91725546,la_county_urban_2010_blockgroups
"5,992",60376018021,6018021,601802,0.123,Lennox,Unincorporated,LA County - Lennox,"367,650","610,565.63","64,729.69",0,"1,026,070.31","449,845.31","910,659.38",0,"1,042,945.31","2,386,575","3,429,520.31",10.72015811,17.80323688,1.887426859,0,29.91877053,13.11685809,26.55354954,0,30.41082185,69.58917815,la_county_urban_2010_blockgroups
"5,993",60376018011,6018011,601801,0.1242,Inglewood,Inglewood,City of Inglewood,"444,164.06","488,306.25","257,315.63",0,"907,185.94","475,551.56","890,015.63",0,"1,189,785.94","2,272,753.13","3,462,539.06",12.82769824,14.10254848,7.431414357,0,26.20002031,13.73418621,25.7041324,0,34.36166108,65.63833892,la_county_urban_2010_blockgroups
"5,994",60376018022,6018022,601802,0.0639,Lennox,Unincorporated,LA County - Lennox,"187,396.88","273,740.63","11,193.75",0,"503,564.06","327,107.81","479,925",0,"472,331.25","1,310,596.88","1,782,928.13",10.5106242,15.35343019,0.627829571,0,28.24365466,18.34666288,26.9177985,0,26.49188396,73.50811604,la_county_urban_2010_blockgroups
"5,995",60376017004,6017004,601700,0.0855,Lennox,Unincorporated,LA County - Lennox,"199,814.06","301,092.19","39,262.50",0,"612,014.06","627,243.75","604,125",0,"540,168.75","1,843,382.81","2,383,551.56",8.383039228,12.63208198,1.647226795,0,25.67656065,26.31551001,25.34558134,0,22.66234801,77.33765199,la_county_urban_2010_blockgroups
"5,996",60376017001,6017001,601700,0.0453,Lennox,Unincorporated,LA County - Lennox,"92,264.06","150,609.38","17,310.94",0,"249,468.75","326,446.88","425,798.44",0,"260,184.38","1,001,714.06","1,261,898.44",7.311528389,11.93514236,1.371817017,0,19.76932078,25.86950465,33.7426868,0,20.61848777,79.38151223,la_county_urban_2010_blockgroups
"5,997",60376016003,6016003,601600,0.2146,Lennox,Unincorporated,LA County - Lennox,"640,842.19","914,259.38","396,787.50",0,"895,725","1,971,534.38","1,165,035.94",0,"1,951,889.06","4,032,295.31","5,984,184.38",10.7089312,15.27792791,6.630602855,0,14.96820525,32.94574919,19.46858359,0,32.61746197,67.38253803,la_county_urban_2010_blockgroups
"5,998",60376021053,6021053,602105,0.0673,Hawthorne,Hawthorne,City of Hawthorne,"183,009.38","184,331.25","5,301.56",0,"958,429.69","225,815.63","319,120.31",0,"372,642.19","1,503,365.63","1,876,007.81",9.75525655,9.825718676,0.282598104,0,51.08878978,12.0370301,17.0106068,0,19.86357333,80.13642667,la_county_urban_2010_blockgroups
"5,999",60376016002,6016002,601600,0.0689,Lennox,Unincorporated,LA County - Lennox,"178,903.13","321,215.63","27,407.81",0,"529,439.06","421,846.88","441,196.88",0,"527,526.56","1,392,482.81","1,920,009.38",9.317825597,16.72989878,1.427483264,0,27.57481653,21.97108413,22.9788917,0,27.47520764,72.52479236,la_county_urban_2010_blockgroups
"6,000",60376015021,6015021,601502,0.0936,Lennox,Unincorporated,LA County - Lennox,"283,964.06","518,906.25","24,440.63",0,"801,182.81","349,509.38","629,395.31",0,"827,310.94","1,780,087.50","2,607,398.44",10.89070464,19.90130248,0.93735674,0,30.72728744,13.40452498,24.13882372,0,31.72936386,68.27063614,la_county_urban_2010_blockgroups
"6,001",60376039005,6039005,603900,0.0613,Lawndale,Lawndale,City of Lawndale,"178,579.69","323,985.94","44,817.19",0,"447,328.13","248,357.81","465,806.25",0,"547,382.81","1,161,492.19","1,708,875",10.45013167,18.95901909,2.622613562,0,26.17676103,14.53341014,27.25806452,0,32.03176432,67.96823568,la_county_urban_2010_blockgroups
"6,002",60376039003,6039003,603900,0.0806,Lawndale,Lawndale,City of Lawndale,"191,418.75","253,420.31","47,151.56",0,"625,514.06","395,985.94","731,770.31",0,"491,990.63","1,753,270.31","2,245,260.94",8.525456743,11.28689803,2.100048227,0,27.85930366,17.63652192,32.59177142,0,21.912403,78.087597,la_county_urban_2010_blockgroups
"6,003",60376035003,6035003,603500,0.0854,Gardena,Gardena,City of Gardena,"256,682.81","549,070.31","87,300",0,"626,189.06","388,490.63","472,542.19",0,"893,053.13","1,487,221.88","2,380,275",10.7837461,23.06751583,3.667643445,0,26.30742509,16.32124965,19.85241989,0,37.51890538,62.48109462,la_county_urban_2010_blockgroups
"6,004",60376039002,6039002,603900,0.0647,Lawndale,Lawndale,City of Lawndale,"180,056.25","287,507.81","12,853.13",0,"485,409.38","349,298.44","487,153.13",0,"480,417.19","1,321,860.94","1,802,278.13",9.990480798,15.95246641,0.713159907,0,26.93310029,19.38093975,27.02985284,0,26.65610711,73.34389289,la_county_urban_2010_blockgroups
"6,005",60376513023,6513023,651302,0.1262,Torrance,Torrance,City of Torrance,"884,137.50","919,954.69","5,160.94",0,"940,176.56","390,740.63","377,507.81",0,"1,809,253.13","1,708,425","3,517,678.13",25.13412167,26.15232704,0.146714319,0,26.72719132,11.10791298,10.73173267,0,51.43316303,48.56683697,la_county_urban_2010_blockgroups
"6,006",60376513022,6513022,651302,0.3125,Torrance,Torrance,City of Torrance,"1,843,453.13","2,795,512.50","608,526.56",0,"1,694,812.50","844,762.50","925,410.94",0,"5,247,492.19","3,464,985.94","8,712,478.13",21.15876905,32.08630725,6.984540492,0,19.45270307,9.696007128,10.62167301,0,60.22961679,39.77038321,la_county_urban_2010_blockgroups
"6,007",60376512222,6512222,651222,0.3063,Torrance,Torrance,City of Torrance,"1,200,262.50","1,601,915.63","604,153.13","212,934.38","1,964,882.81","1,290,164.06","1,665,239.06",0,"3,619,265.63","4,920,285.94","8,539,551.56",14.05533407,18.75877923,7.074764062,2.493507691,23.00920368,15.10810085,19.50031041,0,42.38238505,57.61761495,la_county_urban_2010_blockgroups
"6,008",60376513025,6513025,651302,0.1129,Torrance,Torrance,City of Torrance,"626,850","794,025","32,554.69",0,"929,840.63","360,984.38","404,395.31",0,"1,453,429.69","1,695,220.31","3,148,650",19.90853223,25.21795055,1.033925254,0,29.53140632,11.46473489,12.84345076,0,46.16040803,53.83959197,la_county_urban_2010_blockgroups
"6,009",60376705001,6705001,670500,2.991,Rolling Hills,Rolling Hills,City of Rolling Hills,"38,729,601.56","13,952,460.94","14,302,800","2,376.56","5,091,693.75","2,083,359.38","5,677,228.13","3,544,565.63","70,531,804.69","12,852,281.25","83,384,085.94",46.44723406,16.73276235,17.15291334,0.002850139,6.106313564,2.49850958,6.808527144,4.250889825,84.58664971,15.41335029,la_county_urban_2010_blockgroups
"6,010",60376707021,6707021,670702,0.903,Rancho Palos Verdes,Rancho Palos Verdes,City of Rancho Palos Verdes,"9,443,376.56","5,380,228.13","2,455,889.06",0,"2,714,695.31","1,438,256.25","3,185,592.19","555,201.56","17,834,695.31","7,338,543.75","25,173,239.06",37.51355373,21.37280829,9.755951772,0,10.78405248,5.713433406,12.65467737,2.205522941,70.84783674,29.15216326,la_county_urban_2010_blockgroups
"6,011",60374800124,4800124,480012,0.1039,East San Gabriel,Unincorporated,LA County - East San Gabriel,"542,250","779,428.13","154,982.81",0,"675,154.69","324,112.50","422,353.13",0,"1,476,660.94","1,421,620.31","2,898,281.25",18.70936439,26.8927705,5.347404173,0,23.29500243,11.18292091,14.5725376,0,50.94953906,49.05046094,la_county_urban_2010_blockgroups
"6,012",60374002062,4002062,400206,0.6343,Claremont,Claremont,City of Claremont,"5,576,118.75","2,838,065.63","1,099,251.56",0,"3,304,209.38","2,309,920.31","2,555,507.81",0,"9,513,435.94","8,169,637.50","17,683,073.44",31.53365149,16.04961736,6.216405572,0,18.68571878,13.06288933,14.45171747,0,53.79967442,46.20032558,la_county_urban_2010_blockgroups
"6,013",60374811021,4811021,481102,0.0802,San Gabriel,San Gabriel,City of San Gabriel,"168,243.75","151,692.19","5,470.31",0,"845,128.13","286,382.81","778,359.38",0,"325,406.25","1,909,870.31","2,235,276.56",7.526753191,6.786282738,0.244726429,0,37.80866042,12.81196328,34.82161394,0,14.55776236,85.44223764,la_county_urban_2010_blockgroups
"6,014",60374800111,4800111,480011,0.1551,East San Gabriel,Unincorporated,LA County - East San Gabriel,"663,932.81","804,895.31","58,964.06",0,"1,309,092.19","524,531.25","962,915.63",0,"1,527,792.19","2,796,539.06","4,324,331.25",15.3534217,18.61317429,1.363541762,0,30.27270835,12.12976573,22.26738817,0,35.33013775,64.66986225,la_county_urban_2010_blockgroups
"6,015",60374310014,4310014,431001,0.235,Monrovia,Monrovia,City of Monrovia,"1,128,853.13","1,290,304.69","109,335.94",0,"1,769,639.06","621,548.44","1,632,979.69",0,"2,528,493.75","4,024,167.19","6,552,660.94",17.22740022,19.69130861,1.668573096,0,27.00641891,9.485435664,24.92086349,0,38.58728193,61.41271807,la_county_urban_2010_blockgroups
"6,016",60374306004,4306004,430600,0.6394,Arcadia,Arcadia,City of Arcadia,"6,852,121.88","3,269,953.13","300,796.88","3,557.81","2,768,442.19","2,481,215.63","2,149,875",0,"10,426,429.69","7,399,532.81","17,825,962.50",38.43900084,18.34376755,1.687408885,0.0199586,15.53039387,13.91911166,12.06035859,0,58.49013588,41.50986412,la_county_urban_2010_blockgroups
"6,017",60374301021,4301021,430102,0.2706,Duarte,Duarte,City of Duarte,"1,445,934.38","1,344,951.56","154,139.06",0,"1,495,842.19","937,195.31","2,168,170.31",0,"2,945,025","4,601,207.81","7,546,232.81",19.16100935,17.82282095,2.042596171,0,19.82236998,12.41937979,28.73182376,0,39.02642647,60.97357353,la_county_urban_2010_blockgroups
"6,018",60374301022,4301022,430102,0.101,Duarte,Duarte,City of Duarte,"634,500","592,903.13","51,440.63",0,"585,365.63","558,562.50","393,567.19",0,"1,278,843.75","1,537,495.31","2,816,339.06",22.52924758,21.05226366,1.826506818,0,20.78462898,19.83292805,13.97442491,0,45.40801806,54.59198194,la_county_urban_2010_blockgroups
