STATEFP,COUNTYFP,TRACTCE,GEOID,CENSUS_TRACT,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,GEOID2,GEOid2_1,PovRate,Id2,MedIncome,FID_1,STATEFP_1,COUNTYFP_1,TRACTCE_1,GEOID_1,NAME_1,NAMELSAD_1,MTFCC_1,FUNCSTAT_1,ALAND_1,AWATER_1,INTPTLAT_1,INTPTLON_1,GEOID2_12,GEOid2__13,PovRate_1,Id2_1,MedIncom_1
6,37,228500,6037228500,228500,Census Tract 2285,G5020,S,"448,896",0,34.003492,-118.2690648,"6,037,228,500","6,037,228,500",35.2,"6,037,228,500",30908,"1,000",6,37,228500,6037228500,2285,Census Tract 2285,G5020,S,"448,896",0,34.003492,-118.2690648,"6,037,228,500","6,037,228,500",35.2,"6,037,228,500","30,908"
6,37,183810,6037183810,183810,Census Tract 1838.10,G5020,S,"454,934",0,34.107365,-118.1978496,"6,037,183,810","6,037,183,810",35.9,"6,037,183,810",37421,"1,002",6,37,183810,6037183810,1838.1,Census Tract 1838.10,G5020,S,"454,934",0,34.107365,-118.1978496,"6,037,183,810","6,037,183,810",35.9,"6,037,183,810","37,421"
6,37,480101,6037480101,480101,Census Tract 4801.01,G5020,S,"1,136,820",0,34.1092,-118.0734465,"6,037,480,101","6,037,480,101",11.5,"6,037,480,101",67500,"1,003",6,37,480101,6037480101,4801.01,Census Tract 4801.01,G5020,S,"1,136,820",0,34.1092,-118.0734465,"6,037,480,100","6,037,480,100",11.5,"6,037,480,100","67,500"
6,37,460501,6037460501,460501,Census Tract 4605.01,G5020,S,"7,531,052","23,487",34.2181497,-118.1923491,"6,037,460,501","6,037,460,501",0.8,"6,037,460,501",184405,"1,004",6,37,460501,6037460501,4605.01,Census Tract 4605.01,G5020,S,"7,531,052","23,487",34.2181497,-118.1923491,"6,037,460,500","6,037,460,500",0.8,"6,037,460,500","184,405"
6,37,920314,6037920314,920314,Census Tract 9203.14,G5020,S,"11,358,678","1,533",34.4030093,-118.5248234,"6,037,920,314","6,037,920,314",5.3,"6,037,920,314",105598,"1,005",6,37,920314,6037920314,9203.14,Census Tract 9203.14,G5020,S,"11,358,678","1,533",34.4030093,-118.5248234,"6,037,920,310","6,037,920,310",5.3,"6,037,920,310","105,598"
6,37,575803,6037575803,575803,Census Tract 5758.03,G5020,S,"199,588",0,33.7789661,-118.1937148,"6,037,575,803","6,037,575,803",39.6,"6,037,575,803",23400,"1,006",6,37,575803,6037575803,5758.03,Census Tract 5758.03,G5020,S,"199,588",0,33.7789661,-118.1937148,"6,037,575,800","6,037,575,800",39.6,"6,037,575,800","23,400"
6,37,621201,6037621201,621201,Census Tract 6212.01,G5020,S,"1,636,391",0,33.8496255,-118.3827731,"6,037,621,201","6,037,621,201",5.8,"6,037,621,201",114183,"1,007",6,37,621201,6037621201,6212.01,Census Tract 6212.01,G5020,S,"1,636,391",0,33.8496255,-118.3827731,"6,037,621,200","6,037,621,200",5.8,"6,037,621,200","114,183"
6,37,192002,6037192002,192002,Census Tract 1920.02,G5020,S,"858,326",0,34.0835415,-118.3553201,"6,037,192,002","6,037,192,002",10.7,"6,037,192,002",104091,"1,008",6,37,192002,6037192002,1920.02,Census Tract 1920.02,G5020,S,"858,326",0,34.0835415,-118.3553201,"6,037,192,000","6,037,192,000",10.7,"6,037,192,000","104,091"
6,37,194401,6037194401,194401,Census Tract 1944.01,G5020,S,"465,758",0,34.0843098,-118.3642238,"6,037,194,401","6,037,194,401",8.4,"6,037,194,401",83191,"1,010",6,37,194401,6037194401,1944.01,Census Tract 1944.01,G5020,S,"465,758",0,34.0843098,-118.3642238,"6,037,194,400","6,037,194,400",8.4,"6,037,194,400","83,191"
6,37,131400,6037131400,131400,Census Tract 1314,G5020,S,"1,107,142",0,34.2145917,-118.5316957,"6,037,131,400","6,037,131,400",18.6,"6,037,131,400",61118,"1,011",6,37,131400,6037131400,1314,Census Tract 1314,G5020,S,"1,107,142",0,34.2145917,-118.5316957,"6,037,131,400","6,037,131,400",18.6,"6,037,131,400","61,118"
6,37,194402,6037194402,194402,Census Tract 1944.02,G5020,S,"589,168",0,34.0850407,-118.3719012,"6,037,194,402","6,037,194,402",11,"6,037,194,402",96552,"1,012",6,37,194402,6037194402,1944.02,Census Tract 1944.02,G5020,S,"589,168",0,34.0850407,-118.3719012,"6,037,194,400","6,037,194,400",11,"6,037,194,400","96,552"
6,37,131600,6037131600,131600,Census Tract 1316,G5020,S,"2,184,453","6,443",34.214718,-118.551356,"6,037,131,600","6,037,131,600",11.4,"6,037,131,600",68529,"1,013",6,37,131600,6037131600,1316,Census Tract 1316,G5020,S,"2,184,453","6,443",34.214718,-118.551356,"6,037,131,600","6,037,131,600",11.4,"6,037,131,600","68,529"
6,37,195201,6037195201,195201,Census Tract 1952.01,G5020,S,"600,825",0,34.1087422,-118.2785167,"6,037,195,201","6,037,195,201",10,"6,037,195,201",75787,"1,014",6,37,195201,6037195201,1952.01,Census Tract 1952.01,G5020,S,"600,825",0,34.1087422,-118.2785167,"6,037,195,200","6,037,195,200",10,"6,037,195,200","75,787"
6,37,131900,6037131900,131900,Census Tract 1319,G5020,S,"1,318,217",0,34.2047193,-118.5098593,"6,037,131,900","6,037,131,900",13.4,"6,037,131,900",66477,"1,015",6,37,131900,6037131900,1319,Census Tract 1319,G5020,S,"1,318,217",0,34.2047193,-118.5098593,"6,037,131,900","6,037,131,900",13.4,"6,037,131,900","66,477"
6,37,195202,6037195202,195202,Census Tract 1952.02,G5020,S,"877,982",0,34.1029474,-118.2785412,"6,037,195,202","6,037,195,202",6.9,"6,037,195,202",103050,"1,016",6,37,195202,6037195202,1952.02,Census Tract 1952.02,G5020,S,"877,982",0,34.1029474,-118.2785412,"6,037,195,200","6,037,195,200",6.9,"6,037,195,200","103,050"
6,37,195804,6037195804,195804,Census Tract 1958.04,G5020,S,"335,855",0,34.0787744,-118.2728192,"6,037,195,804","6,037,195,804",16.2,"6,037,195,804",55662,"1,017",6,37,195804,6037195804,1958.04,Census Tract 1958.04,G5020,S,"335,855",0,34.0787744,-118.2728192,"6,037,195,800","6,037,195,800",16.2,"6,037,195,800","55,662"
6,37,554405,6037554405,554405,Census Tract 5544.05,G5020,S,"765,521",0,33.8737602,-118.1212147,"6,037,554,405","6,037,554,405",16.7,"6,037,554,405",49641,"1,018",6,37,554405,6037554405,5544.05,Census Tract 5544.05,G5020,S,"765,521",0,33.8737602,-118.1212147,"6,037,554,410","6,037,554,410",16.7,"6,037,554,410","49,641"
6,37,195901,6037195901,195901,Census Tract 1959.01,G5020,S,"290,879",0,34.0887786,-118.2823148,"6,037,195,901","6,037,195,901",13.9,"6,037,195,901",52341,"1,019",6,37,195901,6037195901,1959.01,Census Tract 1959.01,G5020,S,"290,879",0,34.0887786,-118.2823148,"6,037,195,900","6,037,195,900",13.9,"6,037,195,900","52,341"
6,37,195902,6037195902,195902,Census Tract 1959.02,G5020,S,"331,572","16,124",34.0871531,-118.2791664,"6,037,195,902","6,037,195,902",25.8,"6,037,195,902",60050,"1,020",6,37,195902,6037195902,1959.02,Census Tract 1959.02,G5020,S,"331,572","16,124",34.0871531,-118.2791664,"6,037,195,900","6,037,195,900",25.8,"6,037,195,900","60,050"
6,37,195903,6037195903,195903,Census Tract 1959.03,G5020,S,"238,084",0,34.0808128,-118.2824401,"6,037,195,903","6,037,195,903",14,"6,037,195,903",45708,"1,021",6,37,195903,6037195903,1959.03,Census Tract 1959.03,G5020,S,"238,084",0,34.0808128,-118.2824401,"6,037,195,900","6,037,195,900",14,"6,037,195,900","45,708"
6,37,201601,6037201601,201601,Census Tract 2016.01,G5020,S,"540,413",0,34.0726971,-118.1774624,"6,037,201,601","6,037,201,601",10,"6,037,201,601",59265,"1,022",6,37,201601,6037201601,2016.01,Census Tract 2016.01,G5020,S,"540,413",0,34.0726971,-118.1774624,"6,037,201,600","6,037,201,600",10,"6,037,201,600","59,265"
6,37,201602,6037201602,201602,Census Tract 2016.02,G5020,S,"1,065,765",0,34.07715,-118.1678921,"6,037,201,602","6,037,201,602",12.6,"6,037,201,602",61458,"1,023",6,37,201602,6037201602,2016.02,Census Tract 2016.02,G5020,S,"1,065,765",0,34.07715,-118.1678921,"6,037,201,600","6,037,201,600",12.6,"6,037,201,600","61,458"
6,37,543321,6037543321,543321,Census Tract 5433.21,G5020,S,"4,880,852",0,33.8656664,-118.25076,"6,037,543,321","6,037,543,321",13,"6,037,543,321",84969,"1,024",6,37,543321,6037543321,5433.21,Census Tract 5433.21,G5020,S,"4,880,852",0,33.8656664,-118.25076,"6,037,543,320","6,037,543,320",13,"6,037,543,320","84,969"
6,37,141101,6037141101,141101,Census Tract 1411.01,G5020,S,"736,762","22,365",34.151167,-118.4243044,"6,037,141,101","6,037,141,101",9.3,"6,037,141,101",69317,"1,025",6,37,141101,6037141101,1411.01,Census Tract 1411.01,G5020,S,"736,762","22,365",34.151167,-118.4243044,"6,037,141,100","6,037,141,100",9.3,"6,037,141,100","69,317"
6,37,143604,6037143604,143604,Census Tract 1436.04,G5020,S,"534,145","27,731",34.1420763,-118.3680893,"6,037,143,604","6,037,143,604",11.7,"6,037,143,604",62407,"1,026",6,37,143604,6037143604,1436.04,Census Tract 1436.04,G5020,S,"534,145","27,731",34.1420763,-118.3680893,"6,037,143,600","6,037,143,600",11.7,"6,037,143,600","62,407"
6,37,190202,6037190202,190202,Census Tract 1902.02,G5020,S,"211,376",0,34.1034023,-118.3355352,"6,037,190,202","6,037,190,202",26.1,"6,037,190,202",35422,"1,027",6,37,190202,6037190202,1902.02,Census Tract 1902.02,G5020,S,"211,376",0,34.1034023,-118.3355352,"6,037,190,200","6,037,190,200",26.1,"6,037,190,200","35,422"
6,37,207103,6037207103,207103,Census Tract 2071.03,G5020,S,"324,130",0,34.0644824,-118.2392725,"6,037,207,103","6,037,207,103",46.1,"6,037,207,103",23031,"1,028",6,37,207103,6037207103,2071.03,Census Tract 2071.03,G5020,S,"324,130",0,34.0644824,-118.2392725,"6,037,207,100","6,037,207,100",46.1,"6,037,207,100","23,031"
6,37,211704,6037211704,211704,Census Tract 2117.04,G5020,S,"184,945",0,34.0635115,-118.3115783,"6,037,211,704","6,037,211,704",22.2,"6,037,211,704",32455,"1,029",6,37,211704,6037211704,2117.04,Census Tract 2117.04,G5020,S,"184,945",0,34.0635115,-118.3115783,"6,037,211,700","6,037,211,700",22.2,"6,037,211,700","32,455"
6,37,237102,6037237102,237102,Census Tract 2371.02,G5020,S,"459,964",0,33.9857553,-118.2837235,"6,037,237,102","6,037,237,102",38.2,"6,037,237,102",32500,"1,030",6,37,237102,6037237102,2371.02,Census Tract 2371.02,G5020,S,"459,964",0,33.9857553,-118.2837235,"6,037,237,100","6,037,237,100",38.2,"6,037,237,100","32,500"
6,37,240401,6037240401,240401,Census Tract 2404.01,G5020,S,"693,040",0,33.9499184,-118.2857158,"6,037,240,401","6,037,240,401",41.3,"6,037,240,401",29810,"1,031",6,37,240401,6037240401,2404.01,Census Tract 2404.01,G5020,S,"693,040",0,33.9499184,-118.2857158,"6,037,240,400","6,037,240,400",41.3,"6,037,240,400","29,810"
6,37,262704,6037262704,262704,Census Tract 2627.04,G5020,S,"1,946,781","528,324",34.040805,-118.5419865,"6,037,262,704","6,037,262,704",6.8,"6,037,262,704",111579,"1,032",6,37,262704,6037262704,2627.04,Census Tract 2627.04,G5020,S,"1,946,781","528,324",34.040805,-118.5419865,"6,037,262,700","6,037,262,700",6.8,"6,037,262,700","111,579"
6,37,264102,6037264102,264102,Census Tract 2641.02,G5020,S,"396,479",0,34.0595085,-118.4693771,"6,037,264,102","6,037,264,102",8.1,"6,037,264,102",97500,"1,033",6,37,264102,6037264102,2641.02,Census Tract 2641.02,G5020,S,"396,479",0,34.0595085,-118.4693771,"6,037,264,100","6,037,264,100",8.1,"6,037,264,100","97,500"
6,37,262303,6037262303,262303,Census Tract 2623.03,G5020,S,"2,614,304",0,34.0660696,-118.4868492,"6,037,262,303","6,037,262,303",4.5,"6,037,262,303",221635,"1,034",6,37,262303,6037262303,2623.03,Census Tract 2623.03,G5020,S,"2,614,304",0,34.0660696,-118.4868492,"6,037,262,300","6,037,262,300",4.5,"6,037,262,300","221,635"
6,37,265202,6037265202,265202,Census Tract 2652.02,G5020,S,"575,316",0,34.0619001,-118.4411825,"6,037,265,202","6,037,265,202",23.6,"6,037,265,202",76037,"1,035",6,37,265202,6037265202,2652.02,Census Tract 2652.02,G5020,S,"575,316",0,34.0619001,-118.4411825,"6,037,265,200","6,037,265,200",23.6,"6,037,265,200","76,037"
6,37,620305,6037620305,620305,Census Tract 6203.05,G5020,S,"1,265,579","1,275,093",33.8933341,-118.4171775,"6,037,620,305","6,037,620,305",3.1,"6,037,620,305",138147,"1,036",6,37,620305,6037620305,6203.05,Census Tract 6203.05,G5020,S,"1,265,579","1,275,093",33.8933341,-118.4171775,"6,037,620,310","6,037,620,310",3.1,"6,037,620,310","138,147"
6,37,191410,6037191410,191410,Census Tract 1914.10,G5020,S,"311,385",0,34.0887621,-118.2881169,"6,037,191,410","6,037,191,410",31.4,"6,037,191,410",32025,"1,037",6,37,191410,6037191410,1914.1,Census Tract 1914.10,G5020,S,"311,385",0,34.0887621,-118.2881169,"6,037,191,410","6,037,191,410",31.4,"6,037,191,410","32,025"
6,37,800101,6037800101,800101,Census Tract 8001.01,G5020,S,"8,096,231",9,34.1316541,-118.6236584,"6,037,800,101","6,037,800,101",2,"6,037,800,101",133516,"1,038",6,37,800101,6037800101,8001.01,Census Tract 8001.01,G5020,S,"8,096,231",9,34.1316541,-118.6236584,"6,037,800,100","6,037,800,100",2,"6,037,800,100","133,516"
6,37,541606,6037541606,541606,Census Tract 5416.06,G5020,S,"340,899",0,33.8997715,-118.218295,"6,037,541,606","6,037,541,606",19,"6,037,541,606",39258,"1,039",6,37,541606,6037541606,5416.06,Census Tract 5416.06,G5020,S,"340,899",0,33.8997715,-118.218295,"6,037,541,610","6,037,541,610",19,"6,037,541,610","39,258"
6,37,621004,6037621004,621004,Census Tract 6210.04,G5020,S,"876,465",0,33.8703091,-118.4011692,"6,037,621,004","6,037,621,004",5.5,"6,037,621,004",108281,"1,040",6,37,621004,6037621004,6210.04,Census Tract 6210.04,G5020,S,"876,465",0,33.8703091,-118.4011692,"6,037,621,000","6,037,621,000",5.5,"6,037,621,000","108,281"
6,37,234800,6037234800,234800,Census Tract 2348,G5020,S,"654,191",0,33.9818234,-118.3220826,"6,037,234,800","6,037,234,800",12.8,"6,037,234,800",52679,"1,041",6,37,234800,6037234800,2348,Census Tract 2348,G5020,S,"654,191",0,33.9818234,-118.3220826,"6,037,234,800","6,037,234,800",12.8,"6,037,234,800","52,679"
6,37,621104,6037621104,621104,Census Tract 6211.04,G5020,S,"1,050,402","608,120",33.8575404,-118.3992831,"6,037,621,104","6,037,621,104",4.8,"6,037,621,104",131500,"1,042",6,37,621104,6037621104,6211.04,Census Tract 6211.04,G5020,S,"1,050,402","608,120",33.8575404,-118.3992831,"6,037,621,100","6,037,621,100",4.8,"6,037,621,100","131,500"
6,37,500600,6037500600,500600,Census Tract 5006,G5020,S,"1,172,911","2,216",34.0075324,-118.0885246,"6,037,500,600","6,037,500,600",13.4,"6,037,500,600",65930,"1,043",6,37,500600,6037500600,5006,Census Tract 5006,G5020,S,"1,172,911","2,216",34.0075324,-118.0885246,"6,037,500,600","6,037,500,600",13.4,"6,037,500,600","65,930"
6,37,621204,6037621204,621204,Census Tract 6212.04,G5020,S,"1,170,569","998,254",33.8460185,-118.39712,"6,037,621,204","6,037,621,204",8.6,"6,037,621,204",88639,"1,044",6,37,621204,6037621204,6212.04,Census Tract 6212.04,G5020,S,"1,170,569","998,254",33.8460185,-118.39712,"6,037,621,200","6,037,621,200",8.6,"6,037,621,200","88,639"
6,37,621324,6037621324,621324,Census Tract 6213.24,G5020,S,"639,616","736,749",33.8337216,-118.3900969,"6,037,621,324","6,037,621,324",4.9,"6,037,621,324",102083,"1,046",6,37,621324,6037621324,6213.24,Census Tract 6213.24,G5020,S,"639,616","736,749",33.8337216,-118.3900969,"6,037,621,320","6,037,621,320",4.9,"6,037,621,320","102,083"
6,37,141600,6037141600,141600,Census Tract 1416,G5020,S,"3,848,936",0,34.1389115,-118.4610502,"6,037,141,600","6,037,141,600",1.9,"6,037,141,600",187470,"1,047",6,37,141600,6037141600,1416,Census Tract 1416,G5020,S,"3,848,936",0,34.1389115,-118.4610502,"6,037,141,600","6,037,141,600",1.9,"6,037,141,600","187,470"
6,37,621326,6037621326,621326,Census Tract 6213.26,G5020,S,"736,075","945,715",33.8222769,-118.3903264,"6,037,621,326","6,037,621,326",6.2,"6,037,621,326",95286,"1,048",6,37,621326,6037621326,6213.26,Census Tract 6213.26,G5020,S,"736,075","945,715",33.8222769,-118.3903264,"6,037,621,330","6,037,621,330",6.2,"6,037,621,330","95,286"
6,37,302103,6037302103,302103,Census Tract 3021.03,G5020,S,"550,707",0,34.1425784,-118.238019,"6,037,302,103","6,037,302,103",24.1,"6,037,302,103",39709,"1,049",6,37,302103,6037302103,3021.03,Census Tract 3021.03,G5020,S,"550,707",0,34.1425784,-118.238019,"6,037,302,100","6,037,302,100",24.1,"6,037,302,100","39,709"
6,37,650004,6037650004,650004,Census Tract 6500.04,G5020,S,"753,888","9,847",33.8773079,-118.3308068,"6,037,650,004","6,037,650,004",14.7,"6,037,650,004",69216,"1,050",6,37,650004,6037650004,6500.04,Census Tract 6500.04,G5020,S,"753,888","9,847",33.8773079,-118.3308068,"6,037,650,000","6,037,650,000",14.7,"6,037,650,000","69,216"
6,37,570601,6037570601,570601,Census Tract 5706.01,G5020,S,"780,449",0,33.8569402,-118.1809849,"6,037,570,601","6,037,570,601",17.9,"6,037,570,601",45967,"1,051",6,37,570601,6037570601,5706.01,Census Tract 5706.01,G5020,S,"780,449",0,33.8569402,-118.1809849,"6,037,570,600","6,037,570,600",17.9,"6,037,570,600","45,967"
6,37,650401,6037650401,650401,Census Tract 6504.01,G5020,S,"3,487,307","20,727",33.8428957,-118.3368653,"6,037,650,401","6,037,650,401",6.6,"6,037,650,401",125903,"1,052",6,37,650401,6037650401,6504.01,Census Tract 6504.01,G5020,S,"3,487,307","20,727",33.8428957,-118.3368653,"6,037,650,400","6,037,650,400",6.6,"6,037,650,400","125,903"
6,37,650901,6037650901,650901,Census Tract 6509.01,G5020,S,"3,545,230",0,33.8382367,-118.3181299,"6,037,650,901","6,037,650,901",4.5,"6,037,650,901",70931,"1,054",6,37,650901,6037650901,6509.01,Census Tract 6509.01,G5020,S,"3,545,230",0,33.8382367,-118.3181299,"6,037,650,900","6,037,650,900",4.5,"6,037,650,900","70,931"
6,37,211802,6037211802,211802,Census Tract 2118.02,G5020,S,"325,416",0,34.0635374,-118.3047254,"6,037,211,802","6,037,211,802",18.3,"6,037,211,802",36795,"1,055",6,37,211802,6037211802,2118.02,Census Tract 2118.02,G5020,S,"325,416",0,34.0635374,-118.3047254,"6,037,211,800","6,037,211,800",18.3,"6,037,211,800","36,795"
6,37,500403,6037500403,500403,Census Tract 5004.03,G5020,S,"2,057,391","189,585",34.007329,-118.0660365,"6,037,500,403","6,037,500,403",17.8,"6,037,500,403",64327,"1,056",6,37,500403,6037500403,5004.03,Census Tract 5004.03,G5020,S,"2,057,391","189,585",34.007329,-118.0660365,"6,037,500,400","6,037,500,400",17.8,"6,037,500,400","64,327"
6,37,570402,6037570402,570402,Census Tract 5704.02,G5020,S,"1,431,094","98,015",33.8685443,-118.1986552,"6,037,570,402","6,037,570,402",14.6,"6,037,570,402",65521,"1,058",6,37,570402,6037570402,5704.02,Census Tract 5704.02,G5020,S,"1,431,094","98,015",33.8685443,-118.1986552,"6,037,570,400","6,037,570,400",14.6,"6,037,570,400","65,521"
6,37,191720,6037191720,191720,Census Tract 1917.20,G5020,S,"264,327",0,34.0887897,-118.3123611,"6,037,191,720","6,037,191,720",36.6,"6,037,191,720",31136,"1,059",6,37,191720,6037191720,1917.2,Census Tract 1917.20,G5020,S,"264,327",0,34.0887897,-118.3123611,"6,037,191,720","6,037,191,720",36.6,"6,037,191,720","31,136"
6,37,570501,6037570501,570501,Census Tract 5705.01,G5020,S,"1,485,935",0,33.8686923,-118.1796736,"6,037,570,501","6,037,570,501",18.8,"6,037,570,501",60625,"1,060",6,37,570501,6037570501,5705.01,Census Tract 5705.01,G5020,S,"1,485,935",0,33.8686923,-118.1796736,"6,037,570,500","6,037,570,500",18.8,"6,037,570,500","60,625"
6,37,194300,6037194300,194300,Census Tract 1943,G5020,S,"2,470,428",0,34.1016694,-118.3875179,"6,037,194,300","6,037,194,300",10.5,"6,037,194,300",185188,"1,061",6,37,194300,6037194300,1943,Census Tract 1943,G5020,S,"2,470,428",0,34.1016694,-118.3875179,"6,037,194,300","6,037,194,300",10.5,"6,037,194,300","185,188"
6,37,570602,6037570602,570602,Census Tract 5706.02,G5020,S,"1,042,498",0,33.8561559,-118.1729332,"6,037,570,602","6,037,570,602",16.3,"6,037,570,602",60768,"1,062",6,37,570602,6037570602,5706.02,Census Tract 5706.02,G5020,S,"1,042,498",0,33.8561559,-118.1729332,"6,037,570,600","6,037,570,600",16.3,"6,037,570,600","60,768"
6,37,122420,6037122420,122420,Census Tract 1224.20,G5020,S,"862,717",0,34.20361,-118.3832842,"6,037,122,420","6,037,122,420",19.3,"6,037,122,420",35878,"1,063",6,37,122420,6037122420,1224.2,Census Tract 1224.20,G5020,S,"862,717",0,34.20361,-118.3832842,"6,037,122,420","6,037,122,420",19.3,"6,037,122,420","35,878"
6,37,570603,6037570603,570603,Census Tract 5706.03,G5020,S,"734,714",0,33.8571712,-118.1623213,"6,037,570,603","6,037,570,603",31,"6,037,570,603",39141,"1,064",6,37,570603,6037570603,5706.03,Census Tract 5706.03,G5020,S,"734,714",0,33.8571712,-118.1623213,"6,037,570,600","6,037,570,600",31,"6,037,570,600","39,141"
6,37,128220,6037128220,128220,Census Tract 1282.20,G5020,S,"555,585",0,34.1835533,-118.4355767,"6,037,128,220","6,037,128,220",21.8,"6,037,128,220",39459,"1,065",6,37,128220,6037128220,1282.2,Census Tract 1282.20,G5020,S,"555,585",0,34.1835533,-118.4355767,"6,037,128,220","6,037,128,220",21.8,"6,037,128,220","39,459"
6,37,570701,6037570701,570701,Census Tract 5707.01,G5020,S,"1,776,918","1,953",33.8538919,-118.1483367,"6,037,570,701","6,037,570,701",7,"6,037,570,701",70969,"1,066",6,37,570701,6037570701,5707.01,Census Tract 5707.01,G5020,S,"1,776,918","1,953",33.8538919,-118.1483367,"6,037,570,700","6,037,570,700",7,"6,037,570,700","70,969"
6,37,189903,6037189903,189903,Census Tract 1899.03,G5020,S,"83,969",0,34.1025152,-118.3477123,"6,037,189,903","6,037,189,903",15.9,"6,037,189,903",50083,"1,067",6,37,189903,6037189903,1899.03,Census Tract 1899.03,G5020,S,"83,969",0,34.1025152,-118.3477123,"6,037,189,900","6,037,189,900",15.9,"6,037,189,900","50,083"
